Company Name,Sector,Country,Region,Indicator,KPI,KPI Value,Unit,Year
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,19.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,664.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,258.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,893.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,433.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,269.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,411.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,227.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,329.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,9.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,313.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,50.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,469.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,393.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,182.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,875.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,976.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,559.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,874.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,470.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,415.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,855.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,19.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,419.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,682.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,8.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,402.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,495.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,750.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,5.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,27.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,12.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,250.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,5.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,750.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,21.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,250.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,14.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,12.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,10.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,48.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,22.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,500.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,13.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,196.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,640.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,914.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,565.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,326.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,685.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,786.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,762.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,687.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,339.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,5.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,365.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,213.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,687.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,339.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,210.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,402.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,35.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,473.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,618.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,2.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,701.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,327.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,800.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,410.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,450.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,000 Value of vested long-term incentives 13 196 640 1 914,541.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,"3 Short-term incentives are not defined as incentives, incentives are not defined as incentives that are settled in the",3.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Incentives,"3 Short-term incentives are not defined as incentives, incentives are not defined as incentives that are settled in the",12.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,the 2022 single-figure remuneration for executive directors and prescribed officers.,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,the 2022 single-figure remuneration for executive directors and prescribed officers.,2020.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,the 2022 single-figure remuneration for executive directors and prescribed officers.,31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,the 2022 single-figure remuneration for executive directors and prescribed officers.,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,the 2022 single-figure remuneration for executive directors and prescribed officers.,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,as Interim Financial Director and executive director on 23 April 2021,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,as Interim Financial Director and executive director on 23 April 2021,23.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,as Interim Financial Director and executive director on 23 April 2021,2021.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,as Interim Financial Director and executive director on 23 April 2021,28.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,as Interim Financial Director and executive director on 23 April 2021,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,subsequently appointed as Interim Chief Executive: Retail and Business Banking and,29.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,subsequently appointed as Interim Chief Executive: Retail and Business Banking and,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,subsequently appointed as Interim Chief Executive: Retail and Business Banking and,30.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,subsequently appointed as Interim Chief Executive: Retail and Business Banking and,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,As a result of the Board-approved changes to the Group operating,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,As a result of the Board-approved changes to the Group operating,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,108.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,113.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,117.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,118.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,of preparation and presentation 108 Board committee details 113 Abbreviations and,48.3,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,1 As approved by the Board for any given year.,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Board committee details reflect membership as,31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Board committee details reflect membership as,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Board committee details reflect membership as,2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,"However, the Board and Executive Committee details on page 83",83.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,"However, the Board and Executive Committee details on page 83",23.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,"However, the Board and Executive Committee details on page 83",2023.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,"Merson – Resigns from the Board as a member of DAC,",2022.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,"Merson – Resigns from the Board as a member of DAC,",31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,– Becomes Chairman of the Board and DAC chairman and a,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Executive,"Modise – Steps down as Executive Director and DAC, RemCo, and",29.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Lucas-Bull – Retired from the Board and all committees.,31.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,3.0,years,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,7.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Regulations,including in terms of applicable regulations; and (iii) the implementation of,9.0,years,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,1.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,6.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,3.0,years,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Information Technology Committee Assists the Board with effective oversight and governance,6.0,years,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Group as approved by the Board from time to time.,4.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Group as approved by the Board from time to time.,0.0,,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Group as approved by the Board from time to time.,3.0,years,2023
Absa_group,Unkown,Johannesburg,Africa,Board,Group as approved by the Board from time to time.,10.0,,2023
3m_corporation,Conglomerates,New york,North america,Executive,of the Board and Chief Executive Officer 1 Last year marked,2022.0,,2022
3m_corporation,Conglomerates,New york,North america,Executive,of the Board and Chief Executive Officer 1 Last year marked,2022.0,,2022
3m_corporation,Conglomerates,New york,North america,Executive,of the Board and Chief Executive Officer 1 Last year marked,1.0,,2022
3m_corporation,Conglomerates,New york,North america,Executive,of the Board and Chief Executive Officer 1 Last year marked,120.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,7.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,2022.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,16.0,million,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,2022.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,2022.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,2021.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,2020.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,34.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,229.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,35.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,355.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,32.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,184.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,6.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,539.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,7.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,369.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,7.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,161.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,5.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,777.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,5.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,921.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,5.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,449.0,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,10.21,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,10.23,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,9.43,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,10.18,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,10.12,,2022
3m_corporation,Conglomerates,New york,North america,Number of employees,Number of employees,9.36,,2022
